,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Date_interval,HTGS,ATGS,HTGC,ATGC,HTGD,ATGD,HTP,ATP,PtDiff
257,2006-02-19,Tottenham,Wigan,2,2,D,2006-02-25,2,2,2,2,0,0,1,1,0
258,2006-02-22,Newcastle,Charlton,0,0,D,2006-02-25,2,0,0,0,2,0,4,1,3
259,2006-02-25,Birmingham,Sunderland,1,0,H,2006-02-25,1,0,0,0,1,0,3,0,3
260,2006-02-25,Blackburn,Arsenal,1,0,H,2006-02-25,1,0,0,0,1,0,3,0,3
261,2006-02-25,Charlton,Aston Villa,0,0,D,2006-02-25,0,0,0,0,0,0,1,1,0
262,2006-02-25,Chelsea,Portsmouth,2,0,H,2006-02-25,2,0,0,0,2,0,3,0,3
263,2006-02-25,Newcastle,Everton,2,0,H,2006-02-25,2,0,0,0,2,0,4,0,4
264,2006-02-26,Bolton,Fulham,2,1,H,2006-03-04,3,1,4,4,-1,-3,3,0,3
265,2006-02-26,Liverpool,Man City,1,0,H,2006-03-04,1,0,0,0,1,0,4,0,4
266,2006-02-26,West Brom,Middlesbrough,0,2,A,2006-03-04,1,3,4,4,-3,-1,0,3,-3
267,2006-03-04,Aston Villa,Portsmouth,1,0,H,2006-03-04,1,0,0,0,1,0,3,0,3
268,2006-03-04,Fulham,Arsenal,0,4,A,2006-03-04,1,4,6,6,-5,-2,0,3,-3
269,2006-03-04,Liverpool,Charlton,0,0,D,2006-03-04,1,0,0,0,1,0,4,1,3
270,2006-03-04,Middlesbrough,Birmingham,1,0,H,2006-03-04,3,0,0,0,3,0,3,0,3
271,2006-03-04,Newcastle,Bolton,3,1,H,2006-03-04,3,3,1,1,2,2,3,0,3
272,2006-03-04,West Brom,Chelsea,1,2,A,2006-03-04,1,2,4,4,-3,-2,0,3,-3
273,2006-03-04,West Ham,Everton,2,2,D,2006-03-04,2,2,2,2,0,0,1,1,0
274,2006-03-05,Man City,Sunderland,2,1,H,2006-03-11,3,1,3,3,0,-2,3,0,3
275,2006-03-05,Tottenham,Blackburn,3,2,H,2006-03-11,4,4,4,4,0,0,3,0,3
276,2006-03-06,Wigan,Man United,1,2,A,2006-03-11,2,2,2,2,0,0,0,3,-3
277,2006-03-11,Birmingham,West Brom,1,1,D,2006-03-11,1,1,1,1,0,0,1,1,0
278,2006-03-11,Blackburn,Aston Villa,2,0,H,2006-03-11,4,0,3,3,1,-3,3,0,3
279,2006-03-11,Bolton,West Ham,4,1,H,2006-03-11,4,1,1,1,3,0,3,0,3
280,2006-03-11,Chelsea,Tottenham,2,1,H,2006-03-11,2,4,1,1,1,3,3,0,3
281,2006-03-11,Everton,Fulham,3,1,H,2006-03-11,3,1,1,1,2,0,3,0,3
282,2006-03-11,Portsmouth,Man City,2,1,H,2006-03-11,2,3,1,1,1,2,3,0,3
283,2006-03-11,Sunderland,Wigan,0,1,A,2006-03-11,1,2,3,3,-2,-1,0,3,-3
284,2006-03-12,Arsenal,Liverpool,2,1,H,2006-03-18,5,6,1,1,4,5,6,0,6
285,2006-03-12,Charlton,Middlesbrough,2,1,H,2006-03-18,2,3,4,4,-2,-1,3,0,3
286,2006-03-12,Man United,Newcastle,2,0,H,2006-03-18,4,0,1,1,3,-1,3,0,3
287,2006-03-15,Liverpool,Fulham,5,1,H,2006-03-18,6,1,3,3,3,-2,3,0,3
288,2006-03-18,Arsenal,Charlton,3,0,H,2006-03-18,5,2,1,1,4,1,6,0,6
289,2006-03-18,Birmingham,Tottenham,0,2,A,2006-03-18,0,2,2,2,-2,0,0,3,-3
290,2006-03-18,Blackburn,Middlesbrough,3,2,H,2006-03-18,3,3,2,2,1,1,3,0,3
291,2006-03-18,Bolton,Sunderland,2,0,H,2006-03-18,2,0,0,0,2,0,3,0,3
292,2006-03-18,Everton,Aston Villa,4,1,H,2006-03-18,4,1,1,1,3,0,3,0,3
293,2006-03-18,Man City,Wigan,0,1,A,2006-03-18,0,1,1,1,-1,0,0,3,-3
294,2006-03-18,West Brom,Man United,1,2,A,2006-03-18,1,4,2,2,-1,2,0,3,-3
295,2006-03-18,West Ham,Portsmouth,2,4,A,2006-03-18,2,4,4,4,-2,0,0,3,-3
296,2006-03-19,Fulham,Chelsea,1,0,H,2006-03-25,1,2,0,0,1,2,3,0,3
297,2006-03-19,Newcastle,Liverpool,1,3,A,2006-03-25,1,6,3,3,-2,3,0,3,-3
298,2006-03-25,Aston Villa,Fulham,0,0,D,2006-03-25,0,1,0,0,0,1,1,1,0
299,2006-03-25,Chelsea,Man City,2,0,H,2006-03-25,2,0,1,1,1,-1,3,0,3
300,2006-03-25,Liverpool,Everton,3,1,H,2006-03-25,6,1,2,2,4,-1,3,0,3
301,2006-03-25,Sunderland,Blackburn,0,1,A,2006-03-25,0,1,1,1,-1,0,0,3,-3
302,2006-03-25,Wigan,West Ham,1,2,A,2006-03-25,1,2,2,2,-1,0,0,3,-3
303,2006-03-26,Charlton,Newcastle,3,1,H,2006-04-01,3,4,1,1,2,3,3,0,3
304,2006-03-26,Man United,Birmingham,3,0,H,2006-04-01,6,0,1,1,5,-1,6,0,6
305,2006-03-26,Middlesbrough,Bolton,4,3,H,2006-04-01,4,4,3,3,1,1,3,0,3
306,2006-03-27,Tottenham,West Brom,2,1,H,2006-04-01,3,1,4,4,-1,-3,3,0,3
307,2006-03-29,Man United,West Ham,1,0,H,2006-04-01,6,0,1,1,5,-1,6,0,6
308,2006-04-01,Arsenal,Aston Villa,5,0,H,2006-04-01,5,0,0,0,5,0,3,0,3
309,2006-04-01,Birmingham,Chelsea,0,0,D,2006-04-01,0,0,3,3,-3,-3,1,1,0
310,2006-04-01,Bolton,Man United,1,2,A,2006-04-01,4,6,6,6,-2,0,0,3,-3
311,2006-04-01,Everton,Sunderland,2,2,D,2006-04-01,2,2,2,2,0,0,1,1,0
312,2006-04-01,Fulham,Portsmouth,1,3,A,2006-04-01,1,3,3,3,-2,0,0,3,-3
313,2006-04-01,Newcastle,Tottenham,3,1,H,2006-04-01,4,3,4,4,0,-1,3,0,3
314,2006-04-01,West Brom,Liverpool,0,2,A,2006-04-01,1,2,4,4,-3,-2,0,3,-3
315,2006-04-02,Man City,Middlesbrough,0,1,A,2006-04-08,1,1,3,3,-2,-2,0,3,-3
316,2006-04-02,West Ham,Charlton,0,0,D,2006-04-08,0,0,0,0,0,0,1,1,0
317,2006-04-03,Blackburn,Wigan,1,1,D,2006-04-08,3,2,3,3,0,-1,1,1,0
318,2006-04-04,Birmingham,Bolton,1,0,H,2006-04-08,2,0,1,1,1,-1,3,0,3
319,2006-04-08,Charlton,Everton,0,0,D,2006-04-08,0,0,0,0,0,0,1,1,0
320,2006-04-08,Portsmouth,Blackburn,2,2,D,2006-04-08,2,3,2,2,0,1,1,1,0
321,2006-04-08,Tottenham,Man City,2,1,H,2006-04-08,2,1,1,1,1,0,3,0,3
322,2006-04-08,Wigan,Birmingham,1,1,D,2006-04-08,2,2,2,2,0,0,1,1,0
323,2006-04-09,Aston Villa,West Brom,0,0,D,2006-04-15,0,1,0,0,0,1,1,1,0
324,2006-04-09,Chelsea,West Ham,4,1,H,2006-04-15,6,2,1,1,5,1,3,0,3
325,2006-04-09,Liverpool,Bolton,1,0,H,2006-04-15,1,0,0,0,1,0,3,0,3
326,2006-04-09,Man United,Arsenal,2,0,H,2006-04-15,2,4,0,0,2,4,4,1,3
327,2006-04-09,Middlesbrough,Newcastle,1,2,A,2006-04-15,1,5,3,3,-2,2,0,3,-3
328,2006-04-12,Portsmouth,Arsenal,1,1,D,2006-04-15,2,4,1,1,1,3,4,1,3
329,2006-04-14,Man United,Sunderland,0,0,D,2006-04-15,2,0,0,0,2,0,4,1,3
330,2006-04-15,Arsenal,West Brom,3,1,H,2006-04-15,4,1,4,4,0,-3,3,1,2
331,2006-04-15,Bolton,Chelsea,0,2,A,2006-04-15,0,6,3,3,-3,3,0,3,-3
332,2006-04-15,Everton,Tottenham,0,1,A,2006-04-15,0,1,1,1,-1,0,0,3,-3
333,2006-04-15,Fulham,Charlton,2,1,H,2006-04-15,2,1,1,1,1,0,3,0,3
334,2006-04-15,Newcastle,Wigan,3,1,H,2006-04-15,5,1,2,2,3,-1,3,0,3
335,2006-04-15,Portsmouth,Middlesbrough,1,0,H,2006-04-15,2,1,1,1,1,0,4,0,4
336,2006-04-15,West Ham,Man City,1,0,H,2006-04-15,2,0,4,4,-2,-4,3,0,3
337,2006-04-16,Aston Villa,Birmingham,3,1,H,2006-04-22,5,3,4,4,1,-1,3,1,2
338,2006-04-16,Blackburn,Liverpool,0,1,A,2006-04-22,1,1,3,3,-2,-2,0,3,-3
339,2006-04-17,Charlton,Portsmouth,2,1,H,2006-04-22,3,3,5,5,-2,-2,3,0,3
340,2006-04-17,Chelsea,Everton,3,0,H,2006-04-22,3,0,0,0,3,0,3,0,3
341,2006-04-17,Middlesbrough,West Ham,2,0,H,2006-04-22,2,0,0,0,2,0,3,0,3
342,2006-04-17,Sunderland,Newcastle,1,4,A,2006-04-22,2,7,6,6,-4,1,0,3,-3
343,2006-04-17,Tottenham,Man United,1,2,A,2006-04-22,2,2,3,3,-1,-1,0,3,-3
344,2006-04-17,West Brom,Bolton,0,0,D,2006-04-22,0,4,3,3,-3,1,1,1,0
345,2006-04-18,Wigan,Aston Villa,3,2,H,2006-04-22,3,5,2,2,1,3,3,0,3
346,2006-04-19,Birmingham,Blackburn,2,1,H,2006-04-22,3,1,4,4,-1,-3,3,0,3
347,2006-04-22,Arsenal,Tottenham,1,1,D,2006-04-22,1,2,1,1,0,1,1,1,0
348,2006-04-22,Bolton,Charlton,4,1,H,2006-04-22,4,3,1,1,3,2,3,0,3
349,2006-04-22,Everton,Birmingham,0,0,D,2006-04-22,0,3,3,3,-3,0,1,1,0
350,2006-04-22,Newcastle,West Brom,3,0,H,2006-04-22,7,0,1,1,6,-1,3,0,3
351,2006-04-22,Portsmouth,Sunderland,2,1,H,2006-04-22,3,2,3,3,0,-1,3,0,3
352,2006-04-24,Fulham,Wigan,1,0,H,2006-04-29,3,1,1,1,2,0,3,0,3
353,2006-04-25,Aston Villa,Man City,0,1,A,2006-04-29,1,2,4,4,-3,-2,0,3,-3
354,2006-04-26,West Ham,Liverpool,1,2,A,2006-04-29,1,5,2,2,-1,3,0,3,-3
355,2006-04-29,Birmingham,Newcastle,0,0,D,2006-04-29,0,0,0,0,0,0,1,1,0
356,2006-04-29,Charlton,Blackburn,0,2,A,2006-04-29,0,2,2,2,-2,0,0,3,-3
357,2006-04-29,Chelsea,Man United,3,0,H,2006-04-29,3,0,0,0,3,0,3,0,3
358,2006-04-29,Liverpool,Aston Villa,3,1,H,2006-04-29,5,1,2,2,3,-1,3,0,3
359,2006-04-29,Man City,Fulham,1,2,A,2006-04-29,2,3,2,2,0,1,0,3,-3
360,2006-04-29,Middlesbrough,Everton,0,1,A,2006-04-29,0,1,1,1,-1,0,0,3,-3
361,2006-04-29,Wigan,Portsmouth,1,2,A,2006-04-29,1,2,3,3,-2,-1,0,3,-3
362,2006-04-30,Tottenham,Bolton,1,0,H,2006-05-06,1,1,0,0,1,1,3,0,3
363,2006-05-01,Man United,Middlesbrough,0,0,D,2006-05-06,0,1,0,0,0,1,1,2,-1
364,2006-05-01,Sunderland,Arsenal,0,3,A,2006-05-06,2,6,4,4,-2,2,3,6,-3
365,2006-05-01,West Brom,West Ham,0,1,A,2006-05-06,0,1,1,1,-1,0,0,3,-3
366,2006-05-02,Blackburn,Chelsea,1,0,H,2006-05-06,1,0,0,0,1,0,3,0,3
367,2006-05-03,Bolton,Middlesbrough,1,1,D,2006-05-06,1,1,2,2,-1,-1,1,2,-1
368,2006-05-04,Man City,Arsenal,1,3,A,2006-05-06,1,6,3,3,-2,3,0,6,-6
369,2006-05-04,Sunderland,Fulham,2,1,H,2006-05-06,2,1,4,4,-2,-3,3,0,3
370,2006-05-07,Arsenal,Wigan,4,2,H,2006-05-13,4,2,2,2,2,0,3,0,3
371,2006-05-07,Aston Villa,Sunderland,2,1,H,2006-05-13,2,1,1,1,1,0,3,0,3
372,2006-05-07,Blackburn,Man City,2,0,H,2006-05-13,2,0,0,0,2,0,3,0,3
373,2006-05-07,Bolton,Birmingham,1,0,H,2006-05-13,1,0,0,0,1,0,3,0,3
374,2006-05-07,Everton,West Brom,2,2,D,2006-05-13,2,2,2,2,0,0,1,1,0
375,2006-05-07,Fulham,Middlesbrough,1,0,H,2006-05-13,1,0,0,0,1,0,3,0,3
376,2006-05-07,Man United,Charlton,4,0,H,2006-05-13,4,0,0,0,4,0,3,0,3
377,2006-05-07,Newcastle,Chelsea,1,0,H,2006-05-13,1,0,0,0,1,0,3,0,3
378,2006-05-07,Portsmouth,Liverpool,1,3,A,2006-05-13,1,3,3,3,-2,0,0,3,-3
379,2006-05-07,West Ham,Tottenham,2,1,H,2006-05-13,2,1,1,1,1,0,3,0,3
380,2006-08-19,Arsenal,Aston Villa,1,1,D,2006-08-19,1,1,1,1,0,0,1,1,0
381,2006-08-19,Bolton,Tottenham,2,0,H,2006-08-19,2,0,0,0,2,0,3,0,3
382,2006-08-19,Everton,Watford,2,1,H,2006-08-19,2,1,1,1,1,0,3,0,3
383,2006-08-19,Newcastle,Wigan,2,1,H,2006-08-19,2,1,1,1,1,0,3,0,3
384,2006-08-19,Portsmouth,Blackburn,3,0,H,2006-08-19,3,0,0,0,3,0,3,0,3
385,2006-08-19,Reading,Middlesbrough,3,2,H,2006-08-19,3,2,2,2,1,0,3,0,3
386,2006-08-19,Sheffield United,Liverpool,1,1,D,2006-08-19,1,1,1,1,0,0,1,1,0
387,2006-08-19,West Ham,Charlton,3,1,H,2006-08-19,3,1,1,1,2,0,3,0,3
388,2006-08-20,Chelsea,Man City,3,0,H,2006-08-26,4,1,2,2,2,-1,3,0,3
389,2006-08-20,Man United,Fulham,5,1,H,2006-08-26,10,3,2,2,8,1,3,0,3
390,2006-08-22,Tottenham,Sheffield United,2,0,H,2006-08-26,2,0,2,2,0,-2,3,0,3
391,2006-08-22,Watford,West Ham,1,1,D,2006-08-26,2,2,3,3,-1,-1,1,1,0
392,2006-08-23,Aston Villa,Reading,2,1,H,2006-08-26,2,1,1,1,1,0,3,0,3
393,2006-08-23,Blackburn,Everton,1,1,D,2006-08-26,1,3,1,1,0,2,1,4,-3
394,2006-08-23,Charlton,Man United,0,3,A,2006-08-26,2,10,3,3,-1,7,3,6,-3
395,2006-08-23,Fulham,Bolton,1,1,D,2006-08-26,3,1,6,6,-3,-5,4,1,3
396,2006-08-23,Man City,Portsmouth,0,0,D,2006-08-26,1,0,3,3,-2,-3,4,1,3
397,2006-08-23,Middlesbrough,Chelsea,2,1,H,2006-08-26,2,4,1,1,1,3,3,0,3
398,2006-08-26,Charlton,Bolton,2,0,H,2006-08-26,2,1,3,3,-1,-2,3,1,2
399,2006-08-26,Fulham,Sheffield United,1,0,H,2006-08-26,3,0,6,6,-3,-6,4,0,4
400,2006-08-26,Liverpool,West Ham,2,1,H,2006-08-26,2,2,1,1,1,1,3,1,2
401,2006-08-26,Man City,Arsenal,1,0,H,2006-08-26,1,0,3,3,-2,-3,4,0,4
402,2006-08-26,Tottenham,Everton,0,2,A,2006-08-26,2,3,2,2,0,1,3,4,-1
403,2006-08-26,Watford,Man United,1,2,A,2006-08-26,2,10,3,3,-1,7,1,6,-5
404,2006-08-26,Wigan,Reading,1,0,H,2006-08-26,1,1,0,0,1,1,3,0,3
405,2006-08-27,Aston Villa,Newcastle,2,0,H,2006-09-02,2,0,0,0,2,0,3,0,3
406,2006-08-27,Blackburn,Chelsea,0,2,A,2006-09-02,0,2,2,2,-2,0,0,3,-3
407,2006-08-28,Middlesbrough,Portsmouth,0,4,A,2006-09-02,0,4,4,4,-4,0,0,3,-3
408,2006-09-09,Arsenal,Middlesbrough,1,1,D,2006-09-09,1,1,1,1,0,0,1,1,0
409,2006-09-09,Bolton,Watford,1,0,H,2006-09-09,1,0,0,0,1,0,3,0,3
410,2006-09-09,Chelsea,Charlton,2,1,H,2006-09-09,2,1,1,1,1,0,3,0,3
411,2006-09-09,Everton,Liverpool,3,0,H,2006-09-09,3,0,0,0,3,0,3,0,3
412,2006-09-09,Man United,Tottenham,1,0,H,2006-09-09,1,0,0,0,1,0,3,0,3
413,2006-09-09,Newcastle,Fulham,1,2,A,2006-09-09,1,2,2,2,-1,0,0,3,-3
414,2006-09-09,Portsmouth,Wigan,1,0,H,2006-09-09,1,0,0,0,1,0,3,0,3
415,2006-09-09,Sheffield United,Blackburn,0,0,D,2006-09-09,0,0,0,0,0,0,1,1,0
416,2006-09-10,West Ham,Aston Villa,1,1,D,2006-09-16,1,1,1,1,0,0,1,2,-1
417,2006-09-11,Reading,Man City,1,0,H,2006-09-16,3,0,1,1,2,-1,3,0,3
418,2006-09-16,Bolton,Middlesbrough,0,0,D,2006-09-16,0,0,0,0,0,0,1,1,0
419,2006-09-16,Charlton,Portsmouth,0,1,A,2006-09-16,0,1,1,1,-1,0,0,3,-3
420,2006-09-16,Everton,Wigan,2,2,D,2006-09-16,2,2,2,2,0,0,1,1,0
421,2006-09-16,Sheffield United,Reading,1,2,A,2006-09-16,1,3,2,2,-1,1,0,3,-3
422,2006-09-16,Watford,Aston Villa,0,0,D,2006-09-16,0,1,0,0,0,1,1,2,-1
423,2006-09-17,Blackburn,Man City,4,2,H,2006-09-23,5,4,2,2,3,2,3,0,3
424,2006-09-17,Chelsea,Liverpool,1,0,H,2006-09-23,3,5,0,0,3,5,3,0,3
425,2006-09-17,Man United,Arsenal,0,1,A,2006-09-23,1,4,2,2,-1,2,0,3,-3
426,2006-09-17,Tottenham,Fulham,0,0,D,2006-09-23,0,0,3,3,-3,-3,1,1,0
427,2006-09-17,West Ham,Newcastle,0,2,A,2006-09-23,0,2,4,4,-4,-2,0,3,-3
428,2006-09-20,Liverpool,Newcastle,2,0,H,2006-09-23,5,2,1,1,4,1,6,3,3
429,2006-09-23,Arsenal,Sheffield United,3,0,H,2006-09-23,4,0,0,0,4,0,3,0,3
430,2006-09-23,Aston Villa,Charlton,2,0,H,2006-09-23,2,0,0,0,2,0,3,0,3
431,2006-09-23,Fulham,Chelsea,0,2,A,2006-09-23,0,3,2,2,-2,1,0,3,-3
432,2006-09-23,Liverpool,Tottenham,3,0,H,2006-09-23,5,0,1,1,4,-1,6,0,6
433,2006-09-23,Man City,West Ham,2,0,H,2006-09-23,4,0,4,4,0,-4,3,0,3
434,2006-09-23,Middlesbrough,Blackburn,0,1,A,2006-09-23,0,5,1,1,-1,4,0,3,-3
435,2006-09-23,Reading,Man United,1,1,D,2006-09-23,1,1,1,1,0,0,1,1,0
436,2006-09-23,Wigan,Watford,1,1,D,2006-09-23,1,1,1,1,0,0,1,1,0
437,2006-09-24,Newcastle,Everton,1,1,D,2006-09-30,1,2,1,1,0,1,1,1,0
438,2006-09-25,Portsmouth,Bolton,0,1,A,2006-09-30,0,3,1,1,-1,2,0,3,-3
439,2006-09-30,Bolton,Liverpool,2,0,H,2006-09-30,3,0,0,0,3,0,3,0,3
440,2006-09-30,Charlton,Arsenal,1,2,A,2006-09-30,1,2,2,2,-1,0,0,3,-3
441,2006-09-30,Chelsea,Aston Villa,1,1,D,2006-09-30,1,1,1,1,0,0,1,1,0
442,2006-09-30,Everton,Man City,1,1,D,2006-09-30,2,1,2,2,0,-1,1,1,0
443,2006-09-30,Sheffield United,Middlesbrough,2,1,H,2006-09-30,2,1,1,1,1,0,3,0,3
444,2006-10-01,Blackburn,Wigan,2,1,H,2006-10-07,2,1,1,1,1,0,3,0,3
445,2006-10-01,Man United,Newcastle,2,0,H,2006-10-07,2,0,0,0,2,0,3,0,3
446,2006-10-01,Tottenham,Portsmouth,2,1,H,2006-10-07,2,1,1,1,1,0,3,0,3
447,2006-10-01,West Ham,Reading,0,1,A,2006-10-07,0,1,1,1,-1,0,0,3,-3
448,2006-10-02,Watford,Fulham,3,3,D,2006-10-07,3,3,3,3,0,0,1,1,0
449,2006-10-14,Arsenal,Watford,3,0,H,2006-10-14,3,0,0,0,3,0,3,0,3
450,2006-10-14,Aston Villa,Tottenham,1,1,D,2006-10-14,1,1,1,1,0,0,1,1,0
451,2006-10-14,Liverpool,Blackburn,1,1,D,2006-10-14,1,1,1,1,0,0,1,1,0
452,2006-10-14,Man City,Sheffield United,0,0,D,2006-10-14,0,0,0,0,0,0,1,1,0
453,2006-10-14,Middlesbrough,Everton,2,1,H,2006-10-14,2,1,1,1,1,0,3,0,3
454,2006-10-14,Portsmouth,West Ham,2,0,H,2006-10-14,2,0,0,0,2,0,3,0,3
455,2006-10-14,Reading,Chelsea,0,1,A,2006-10-14,0,1,1,1,-1,0,0,3,-3
456,2006-10-14,Wigan,Man United,1,3,A,2006-10-14,1,3,3,3,-2,0,0,3,-3
457,2006-10-15,Newcastle,Bolton,1,2,A,2006-10-21,1,2,2,2,-1,0,0,3,-3
458,2006-10-16,Fulham,Charlton,2,1,H,2006-10-21,3,1,2,2,1,-1,3,0,3
459,2006-10-21,Aston Villa,Fulham,1,1,D,2006-10-21,1,3,1,1,0,2,1,1,0
460,2006-10-21,Charlton,Watford,0,0,D,2006-10-21,1,0,2,2,-1,-2,1,1,0
461,2006-10-21,Chelsea,Portsmouth,2,1,H,2006-10-21,2,1,1,1,1,0,3,0,3
462,2006-10-21,Everton,Sheffield United,2,0,H,2006-10-21,2,0,0,0,2,0,3,0,3
463,2006-10-21,Wigan,Man City,4,0,H,2006-10-21,4,0,0,0,4,0,3,0,3
464,2006-10-22,Blackburn,Bolton,0,1,A,2006-10-28,0,1,1,1,-1,0,0,3,-3
465,2006-10-22,Man United,Liverpool,2,0,H,2006-10-28,6,3,0,0,6,3,3,0,3
466,2006-10-22,Middlesbrough,Newcastle,1,0,H,2006-10-28,1,0,0,0,1,0,3,0,3
467,2006-10-22,Reading,Arsenal,0,4,A,2006-10-28,1,5,7,7,-6,-2,0,3,-3
468,2006-10-22,Tottenham,West Ham,1,0,H,2006-10-28,1,0,0,0,1,0,3,0,3
469,2006-10-28,Arsenal,Everton,1,1,D,2006-10-28,5,1,1,1,4,0,1,1,0
470,2006-10-28,Bolton,Man United,0,4,A,2006-10-28,1,6,4,4,-3,2,0,3,-3
471,2006-10-28,Fulham,Wigan,0,1,A,2006-10-28,0,1,1,1,-1,0,0,3,-3
472,2006-10-28,Liverpool,Aston Villa,3,1,H,2006-10-28,3,1,3,3,0,-2,3,0,3
473,2006-10-28,Newcastle,Charlton,0,0,D,2006-10-28,0,0,1,1,-1,-1,1,1,0
474,2006-10-28,Portsmouth,Reading,3,1,H,2006-10-28,3,1,1,1,2,0,3,0,3
475,2006-10-28,Sheffield United,Chelsea,0,2,A,2006-10-28,0,2,2,2,-2,0,0,3,-3
476,2006-10-28,Watford,Tottenham,0,0,D,2006-10-28,0,1,0,0,0,1,1,1,0
477,2006-10-29,West Ham,Blackburn,2,1,H,2006-11-04,2,1,1,1,1,0,3,0,3
478,2006-10-30,Man City,Middlesbrough,1,0,H,2006-11-04,1,0,1,1,0,-1,3,0,3
479,2006-11-04,Bolton,Wigan,0,1,A,2006-11-04,0,1,1,1,-1,0,0,3,-3
480,2006-11-04,Charlton,Man City,1,0,H,2006-11-04,1,1,0,0,1,1,3,0,3
481,2006-11-04,Fulham,Everton,1,0,H,2006-11-04,1,0,0,0,1,0,3,0,3
482,2006-11-04,Liverpool,Reading,2,0,H,2006-11-04,2,0,0,0,2,0,3,0,3
483,2006-11-04,Man United,Portsmouth,3,0,H,2006-11-04,3,0,0,0,3,0,3,0,3
484,2006-11-04,Newcastle,Sheffield United,0,1,A,2006-11-04,0,1,1,1,-1,0,0,3,-3
485,2006-11-04,Watford,Middlesbrough,2,0,H,2006-11-04,2,0,0,0,2,0,3,0,3
486,2006-11-05,Aston Villa,Blackburn,2,0,H,2006-11-11,3,0,0,0,3,0,3,0,3
487,2006-11-05,Tottenham,Chelsea,2,1,H,2006-11-11,2,5,1,1,1,4,3,0,3
488,2006-11-05,West Ham,Arsenal,1,0,H,2006-11-11,1,0,1,1,0,-1,3,0,3
489,2006-11-11,Blackburn,Man United,0,1,A,2006-11-11,0,1,3,3,-3,-2,0,3,-3
490,2006-11-11,Chelsea,Watford,4,0,H,2006-11-11,5,0,2,2,3,-2,3,0,3
491,2006-11-11,Everton,Aston Villa,0,1,A,2006-11-11,0,3,1,1,-1,2,0,3,-3
492,2006-11-11,Man City,Newcastle,0,0,D,2006-11-11,0,0,0,0,0,0,1,1,0
493,2006-11-11,Middlesbrough,West Ham,1,0,H,2006-11-11,1,1,0,0,1,1,3,0,3
494,2006-11-11,Portsmouth,Fulham,1,1,D,2006-11-11,1,1,1,1,0,0,1,1,0
495,2006-11-11,Sheffield United,Bolton,2,2,D,2006-11-11,2,2,2,2,0,0,1,1,0
496,2006-11-11,Wigan,Charlton,3,2,H,2006-11-11,3,2,2,2,1,0,3,0,3
497,2006-11-12,Arsenal,Liverpool,3,0,H,2006-11-18,4,0,1,1,3,-1,4,1,3
498,2006-11-12,Reading,Tottenham,3,1,H,2006-11-18,5,1,1,1,4,0,6,0,6
499,2006-11-18,Arsenal,Newcastle,1,1,D,2006-11-18,4,1,1,1,3,0,4,1,3
500,2006-11-18,Chelsea,West Ham,1,0,H,2006-11-18,1,0,0,0,1,0,3,0,3
501,2006-11-18,Everton,Bolton,1,0,H,2006-11-18,1,0,0,0,1,0,3,0,3
502,2006-11-18,Man City,Fulham,3,1,H,2006-11-18,3,1,1,1,2,0,3,0,3
503,2006-11-18,Middlesbrough,Liverpool,0,0,D,2006-11-18,0,0,0,0,0,0,1,1,0
504,2006-11-18,Portsmouth,Watford,2,1,H,2006-11-18,2,1,1,1,1,0,3,0,3
505,2006-11-18,Reading,Charlton,2,0,H,2006-11-18,5,0,1,1,4,-1,6,0,6
506,2006-11-18,Sheffield United,Man United,1,2,A,2006-11-18,1,2,2,2,-1,0,0,3,-3
507,2006-11-19,Blackburn,Tottenham,1,1,D,2006-11-25,1,1,1,1,0,0,1,1,0
508,2006-11-19,Wigan,Aston Villa,0,0,D,2006-11-25,0,1,0,0,0,1,1,1,0
509,2006-11-25,Aston Villa,Middlesbrough,1,1,D,2006-11-25,1,1,1,1,0,0,1,1,0
510,2006-11-25,Bolton,Arsenal,3,1,H,2006-11-25,3,1,1,1,2,0,3,0,3
511,2006-11-25,Charlton,Everton,1,1,D,2006-11-25,1,1,1,1,0,0,1,1,0
512,2006-11-25,Fulham,Reading,0,1,A,2006-11-25,0,1,1,1,-1,0,0,3,-3
513,2006-11-25,Liverpool,Man City,1,0,H,2006-11-25,1,0,0,0,1,0,3,0,3
514,2006-11-25,West Ham,Sheffield United,1,0,H,2006-11-25,1,0,0,0,1,0,3,0,3
515,2006-11-26,Man United,Chelsea,1,1,D,2006-12-02,6,2,2,2,4,0,4,4,0
516,2006-11-26,Newcastle,Portsmouth,1,0,H,2006-12-02,1,2,0,0,1,2,3,1,2
517,2006-11-26,Tottenham,Wigan,3,1,H,2006-12-02,3,1,4,4,-1,-3,3,0,3
518,2006-11-28,Watford,Sheffield United,0,1,A,2006-12-02,0,3,1,1,-1,2,0,3,-3
519,2006-11-29,Aston Villa,Man City,1,3,A,2006-12-02,3,3,5,5,-2,-2,0,3,-3
520,2006-11-29,Bolton,Chelsea,0,1,A,2006-12-02,0,2,2,2,-2,0,0,4,-4
521,2006-11-29,Fulham,Arsenal,2,1,H,2006-12-02,2,4,3,3,-1,1,3,0,3
522,2006-11-29,Liverpool,Portsmouth,0,0,D,2006-12-02,4,2,0,0,4,2,1,1,0
523,2006-11-29,Man United,Everton,3,0,H,2006-12-02,6,0,2,2,4,-2,4,0,4
524,2006-12-02,Arsenal,Tottenham,3,0,H,2006-12-02,4,3,2,2,2,1,3,0,3
