Season,Date,Date_interval,HomeTeam,AwayTeam,FTR,HTGSCum,ATGSCum,HTGCCum,ATGCCum,HTGDCum,ATGDCum,HTPCum,ATPCum,PtDiffCum,HStreak,AStreak,HPrevPos,APrevPos,oddsH,oddsD,oddsA,Referee
2007/2008,2008-01-02,2008-01-05,Newcastle,Man City,A,27,27,31,22,-3,-3,22,7,10,0,0,27,31,2.216666666666667,3.1999999999999997,3.0833333333333335,M Atkinson
2007/2008,2008-01-12,2008-01-12,Arsenal,Birmingham,D,42,22,16,32,20,-11,37,10,36,4,-3,38,0,1.18,6.066666666666666,13.333333333333334,P Dowd
2007/2008,2008-01-12,2008-01-12,Aston Villa,Reading,H,37,29,27,44,6,-16,19,4,6,1,-1,30,36,1.6033333333333335,3.5833333333333335,5.433333333333334,U Rennie
2007/2008,2008-01-12,2008-01-12,Chelsea,Tottenham,H,33,42,16,38,14,-6,26,9,19,1,-2,40,37,1.6666666666666667,3.4333333333333336,5.033333333333334,A Wiley
2007/2008,2008-01-12,2008-01-12,Derby,Wigan,A,10,21,46,37,-20,-15,5,3,-18,-6,0,0,24,2.723333333333333,3.1833333333333336,2.4666666666666663,M Clattenburg
2007/2008,2008-01-12,2008-01-12,Everton,Man City,H,37,29,22,22,10,-1,22,10,11,-1,1,35,31,2.1,3.183333333333333,3.35,M Halsey
2007/2008,2008-01-12,2008-01-12,Man United,Newcastle,H,38,27,11,33,31,-2,43,8,41,10,-2,41,27,1.25,5.1000000000000005,10.833333333333334,R Styles
2007/2008,2008-01-12,2008-01-12,Middlesbrough,Liverpool,D,18,34,35,13,-3,11,13,21,-5,-2,0,28,39,4.6000000000000005,3.4333333333333336,1.7233333333333334,A Marriner
2007/2008,2008-01-12,2008-01-12,West Ham,Fulham,H,25,22,19,37,5,-22,17,5,1,1,0,26,29,1.7066666666666668,3.4333333333333336,4.733333333333333,M Riley
2007/2008,2008-01-13,2008-01-19,Bolton,Blackburn,A,23,28,32,28,5,-4,18,16,6,4,1,34,33,2.4,3.1666666666666665,2.8166666666666664,M Dean
2007/2008,2008-01-13,2008-01-19,Sunderland,Portsmouth,H,20,31,40,20,-7,11,18,22,6,1,1,0,32,2.6999999999999997,3.1666666666666665,2.506666666666667,C Foy
2007/2008,2008-01-19,2008-01-19,Birmingham,Chelsea,A,23,35,33,16,0,8,17,22,-1,0,2,0,40,5.25,3.533333333333333,1.6199999999999999,R Styles
2007/2008,2008-01-19,2008-01-19,Blackburn,Middlesbrough,D,28,19,28,36,-1,-12,20,17,6,1,1,33,28,1.7066666666666668,3.4499999999999997,4.666666666666667,K Stroud
2007/2008,2008-01-19,2008-01-19,Fulham,Arsenal,A,23,43,39,17,-4,12,14,23,-3,-1,1,29,38,7,3.8333333333333335,1.46,P Walton
2007/2008,2008-01-19,2008-01-19,Newcastle,Bolton,D,27,23,39,32,-5,-20,22,2,7,-1,-4,27,34,1.79,3.366666666666667,4.3,A Wiley
2007/2008,2008-01-19,2008-01-19,Portsmouth,Derby,H,31,10,20,47,5,-32,17,2,2,-1,-1,32,0,1.4133333333333333,4,7.5,M Dean
2007/2008,2008-01-19,2008-01-19,Reading,Man United,A,30,44,47,11,-1,14,22,20,6,-1,-1,36,41,7.5,4.1000000000000005,1.3999999999999997,S Bennett
2007/2008,2008-01-19,2008-01-19,Tottenham,Sunderland,H,42,20,40,40,18,-21,25,3,10,3,-7,37,0,1.4299999999999997,3.866666666666667,7.5,L Mason
2007/2008,2008-01-20,2008-01-26,Man City,West Ham,D,29,27,23,20,12,4,29,16,27,0,-1,31,26,1.9166666666666667,3.2833333333333337,3.783333333333333,P Dowd
2007/2008,2008-01-20,2008-01-26,Wigan,Everton,A,22,38,37,22,2,6,23,20,4,-1,1,24,35,3.0666666666666664,3.1666666666666665,2.25,L Probert
2007/2008,2008-01-21,2008-01-26,Liverpool,Aston Villa,D,35,40,14,28,16,11,20,21,12,0,1,39,30,1.5866666666666667,3.6333333333333333,5.45,M Clattenburg
2007/2008,2008-01-26,2008-01-26,Aston Villa,Blackburn,D,40,31,28,30,8,-3,22,19,9,2,2,30,33,1.8999999999999997,3.266666666666667,3.8666666666666667,H Webb
2007/2008,2008-01-29,2008-02-02,Arsenal,Newcastle,H,46,27,17,39,20,-8,38,8,36,0,-3,38,27,1.2933333333333332,4.633333333333334,10.166666666666666,M Riley
2007/2008,2008-01-29,2008-02-02,Bolton,Fulham,D,24,23,34,42,4,-23,18,5,3,-1,-1,34,29,1.8499999999999999,3.2833333333333337,4.066666666666666,M Clattenburg
2007/2008,2008-01-29,2008-02-02,Middlesbrough,Wigan,H,20,23,37,39,-3,-14,14,6,-5,0,1,28,24,1.8999999999999997,3.233333333333333,3.9099999999999997,R Styles
2007/2008,2008-01-29,2008-02-02,Sunderland,Birmingham,H,22,23,42,34,-7,-11,21,11,9,2,0,0,0,2.2333333333333334,3.1666666666666665,3.0833333333333335,M Halsey
2007/2008,2008-01-30,2008-02-02,Chelsea,Reading,H,36,30,16,49,16,-18,29,4,22,2,-2,40,36,1.2066666666666668,5.733333333333333,12,M Dean
2007/2008,2008-01-30,2008-02-02,Derby,Man City,D,11,30,50,24,-21,-2,5,10,-21,-7,-1,0,31,4.6000000000000005,3.483333333333334,1.7066666666666668,S Bennett
2007/2008,2008-01-30,2008-02-02,Everton,Tottenham,D,40,44,23,40,11,-8,25,9,14,1,-3,35,37,2.2733333333333334,3.15,3.033333333333333,A Marriner
2007/2008,2008-01-30,2008-02-02,Man United,Portsmouth,H,46,34,11,23,37,11,46,22,44,11,-1,41,32,1.25,5.016666666666667,11.166666666666666,M Atkinson
2007/2008,2008-01-30,2008-02-02,West Ham,Liverpool,H,28,37,21,16,6,11,20,22,4,2,0,26,39,3.733333333333333,3.3166666666666664,1.9166666666666667,A Wiley
2007/2008,2008-02-02,2008-02-02,Birmingham,Derby,D,23,11,34,50,-1,-34,17,2,-4,-1,-2,0,0,1.6033333333333335,3.516666666666667,5.566666666666666,P Walton
2007/2008,2008-02-02,2008-02-02,Blackburn,Everton,D,32,40,31,23,0,7,21,23,6,0,2,33,35,2.3233333333333333,3.15,2.9333333333333336,A Wiley
2007/2008,2008-02-02,2008-02-02,Liverpool,Sunderland,H,37,22,16,42,16,-21,21,3,12,0,-8,39,0,1.2733333333333332,4.783333333333333,10.666666666666666,R Styles
2007/2008,2008-02-02,2008-02-02,Man City,Arsenal,A,30,46,24,17,12,15,30,26,27,0,2,31,38,4.3500000000000005,3.3333333333333335,1.7833333333333332,A Marriner
2007/2008,2008-02-02,2008-02-02,Portsmouth,Chelsea,D,34,36,23,16,5,9,20,25,5,1,3,32,40,4.95,3.4166666666666665,1.6900000000000002,H Webb
2007/2008,2008-02-02,2008-02-02,Reading,Bolton,A,30,24,49,34,-3,-21,22,3,3,-2,0,36,34,2.0833333333333335,3.1666666666666665,3.4166666666666665,P Dowd
2007/2008,2008-02-02,2008-02-02,Tottenham,Man United,D,44,46,40,11,20,16,28,23,13,4,1,37,41,4.166666666666667,3.3166666666666664,1.8266666666666669,M Clattenburg
2007/2008,2008-02-02,2008-02-02,Wigan,West Ham,H,23,28,39,21,1,4,23,17,1,-2,0,24,26,2.6566666666666667,3.1666666666666665,2.533333333333333,M Atkinson
2007/2008,2008-02-03,2008-02-09,Fulham,Aston Villa,H,23,43,42,31,-7,11,14,22,-6,-2,0,29,30,3.033333333333333,3.1666666666666665,2.25,C Foy
2007/2008,2008-02-03,2008-02-09,Newcastle,Middlesbrough,D,27,21,42,37,-5,-12,23,18,7,0,0,27,28,1.9166666666666667,3.233333333333333,3.8666666666666667,M Dean
2007/2008,2008-02-09,2008-02-09,Aston Villa,Newcastle,H,43,27,31,42,8,-11,23,8,9,0,-4,30,27,1.8266666666666669,3.3166666666666664,4.183333333333334,L Mason
2007/2008,2008-02-09,2008-02-09,Bolton,Portsmouth,A,26,35,34,26,6,9,19,22,3,0,-2,34,32,2.4166666666666665,3.1666666666666665,2.7733333333333334,P Walton
2007/2008,2008-02-09,2008-02-09,Derby,Tottenham,A,13,45,52,41,-21,-8,6,10,-21,0,0,0,37,5.766666666666667,3.6666666666666665,1.5599999999999998,M Atkinson
2007/2008,2008-02-09,2008-02-09,Everton,Reading,H,40,30,23,52,11,-21,26,4,14,0,-3,35,36,1.5433333333333332,3.6666666666666665,5.966666666666666,M Halsey
2007/2008,2008-02-09,2008-02-09,Middlesbrough,Fulham,H,21,23,37,42,-2,-23,17,6,-2,1,0,28,29,1.8666666666666665,3.2833333333333337,4,P Dowd
2007/2008,2008-02-09,2008-02-09,Sunderland,Wigan,H,24,24,45,40,-8,-14,24,6,12,3,-1,0,24,2.033333333333333,3.2166666666666663,3.483333333333333,M Dean
2007/2008,2008-02-09,2008-02-09,West Ham,Birmingham,D,29,24,22,37,6,-13,23,11,7,3,-1,26,0,1.7666666666666666,3.4,4.366666666666667,M Clattenburg
2007/2008,2008-02-10,2008-02-16,Chelsea,Liverpool,D,38,40,17,17,17,13,32,22,25,3,-1,40,39,1.8833333333333335,3.1833333333333336,4.1000000000000005,M Riley
2007/2008,2008-02-10,2008-02-16,Man United,Man City,A,49,32,12,28,39,-4,49,11,47,12,0,41,31,1.3033333333333335,4.6499999999999995,9.75,H Webb
2007/2008,2008-02-11,2008-02-16,Arsenal,Blackburn,H,52,32,18,31,25,-3,41,20,39,1,0,38,33,1.3500000000000003,4.3,8.833333333333334,S Bennett
2007/2008,2008-02-23,2008-02-23,Birmingham,Arsenal,D,25,54,38,18,-3,20,18,29,-4,0,3,0,38,6.666666666666667,3.9333333333333336,1.4666666666666668,M Dean
2007/2008,2008-02-23,2008-02-23,Fulham,West Ham,A,25,30,44,23,-7,4,17,17,-3,1,-1,29,26,2.6,3.15,2.5900000000000003,H Webb
2007/2008,2008-02-23,2008-02-23,Liverpool,Middlesbrough,H,40,23,17,38,18,-11,24,19,15,1,0,39,28,1.39,4.083333333333333,8,L Mason
2007/2008,2008-02-23,2008-02-23,Newcastle,Man United,A,29,50,47,14,-8,18,24,24,7,0,0,27,41,6.283333333333334,3.7999999999999994,1.5,C Foy
2007/2008,2008-02-23,2008-02-23,Portsmouth,Sunderland,H,36,26,26,45,3,-22,21,3,5,0,-9,32,0,1.6033333333333333,3.5500000000000003,5.5,P Dowd
2007/2008,2008-02-23,2008-02-23,Wigan,Derby,H,24,13,42,55,1,-34,26,3,4,1,0,24,0,1.5866666666666667,3.5500000000000003,5.666666666666667,A Wiley
2007/2008,2008-02-24,2008-03-01,Blackburn,Bolton,H,32,26,33,35,0,-19,22,6,6,0,1,33,34,1.8266666666666669,3.3166666666666664,4.183333333333334,M Clattenburg
2007/2008,2008-02-24,2008-03-01,Reading,Aston Villa,A,30,48,53,34,-6,13,22,22,0,-3,-1,36,30,2.9,3.1666666666666665,2.356666666666667,M Atkinson
2007/2008,2008-02-25,2008-03-01,Man City,Everton,A,34,41,29,23,10,7,30,24,24,-1,0,31,35,2.3333333333333335,3.1666666666666665,2.9,R Styles
2007/2008,2008-03-01,2008-03-01,Arsenal,Aston Villa,D,56,48,20,34,27,14,44,26,42,2,-1,38,30,1.5233333333333334,3.6666666666666665,6.283333333333334,M Clattenburg
2007/2008,2008-03-01,2008-03-01,Birmingham,Tottenham,H,27,48,40,41,-3,-5,19,13,-4,0,1,0,37,3.5666666666666664,3.283333333333333,2,L Probert
2007/2008,2008-03-01,2008-03-01,Derby,Sunderland,D,13,26,57,46,-24,-23,6,3,-24,-1,-10,0,0,3.033333333333333,3.183333333333333,2.25,M Riley
2007/2008,2008-03-01,2008-03-01,Fulham,Man United,A,25,55,45,15,-8,22,17,27,-6,-1,1,29,41,8.666666666666666,4.45,1.3433333333333335,M Dean
2007/2008,2008-03-01,2008-03-01,Man City,Wigan,D,34,26,29,42,8,-16,31,6,22,-1,-2,31,24,1.7000000000000002,3.4333333333333336,4.8500000000000005,S Bennett
2007/2008,2008-03-01,2008-03-01,Middlesbrough,Reading,A,25,30,41,53,-1,-22,20,4,1,2,-4,28,36,1.7933333333333332,3.3333333333333335,4.3,H Webb
2007/2008,2008-03-01,2008-03-01,Newcastle,Blackburn,A,30,32,52,33,-12,-5,24,20,4,-1,-1,27,33,2.4833333333333334,3.183333333333333,2.716666666666667,R Styles
2007/2008,2008-03-01,2008-03-01,West Ham,Chelsea,A,31,38,23,17,6,10,24,26,7,0,0,26,40,4.3,3.3333333333333335,1.7933333333333332,P Walton
2007/2008,2008-03-02,2008-03-08,Bolton,Liverpool,A,27,43,39,19,5,13,19,23,0,-1,0,34,39,4.3,3.366666666666667,1.7833333333333332,P Dowd
2007/2008,2008-03-02,2008-03-08,Everton,Portsmouth,H,43,37,23,26,12,10,29,25,17,1,1,35,32,1.8266666666666669,3.3166666666666664,4.183333333333334,A Marriner
2007/2008,2008-03-05,2008-03-08,Liverpool,West Ham,H,43,31,19,27,19,5,27,20,18,2,1,39,26,1.4133333333333333,4.043333333333333,7.333333333333333,S Bennett
2007/2008,2008-03-08,2008-03-08,Blackburn,Fulham,D,37,25,34,48,4,-23,25,6,9,1,-1,33,29,1.51,3.766666666666667,6.2,M Riley
2007/2008,2008-03-08,2008-03-08,Liverpool,Newcastle,H,43,30,19,53,28,-14,33,8,24,2,-5,39,27,1.3866666666666667,4.1000000000000005,8.166666666666666,P Walton
2007/2008,2008-03-08,2008-03-08,Reading,Man City,H,32,34,55,31,-6,-3,22,14,-4,-4,1,36,31,2.4833333333333334,3.1666666666666665,2.7066666666666666,U Rennie
2007/2008,2008-03-09,2008-03-15,Sunderland,Everton,A,26,46,46,24,-6,9,27,27,15,4,1,0,35,3.216666666666667,3.1833333333333336,2.1666666666666665,A Wiley
2007/2008,2008-03-09,2008-03-15,Tottenham,West Ham,H,49,31,45,31,20,1,29,20,13,0,-1,37,26,1.8,3.366666666666667,4.233333333333333,C Foy
2007/2008,2008-03-09,2008-03-15,Wigan,Arsenal,D,26,57,42,21,3,20,29,30,7,2,0,24,38,5.933333333333334,3.6,1.5566666666666666,R Styles
2007/2008,2008-03-12,2008-03-15,Aston Villa,Middlesbrough,D,51,25,36,42,10,-12,26,19,12,1,-1,30,28,1.6199999999999999,3.5500000000000003,5.333333333333333,S Bennett
2007/2008,2008-03-12,2008-03-15,Chelsea,Derby,H,42,13,17,57,17,-36,33,3,25,0,-1,40,0,1.1066666666666667,7.666666666666667,19,C Foy
2007/2008,2008-03-12,2008-03-15,Portsmouth,Birmingham,H,38,31,29,41,4,-13,24,12,8,1,0,32,0,1.76,3.4,4.3999999999999995,S Tanner
2007/2008,2008-03-15,2008-03-15,Arsenal,Middlesbrough,D,57,25,21,42,27,-12,45,21,39,0,-1,38,28,1.2566666666666666,5.033333333333333,10.666666666666666,M Halsey
2007/2008,2008-03-15,2008-03-15,Derby,Man United,A,13,58,57,15,-24,25,7,30,-24,0,2,0,41,13.333333333333334,5.8999999999999995,1.1866666666666665,P Dowd
2007/2008,2008-03-15,2008-03-15,Liverpool,Reading,H,53,34,20,55,37,-22,39,7,30,4,1,39,36,1.2566666666666666,5.033333333333333,10.666666666666666,A Marriner
2007/2008,2008-03-15,2008-03-15,Portsmouth,Aston Villa,H,38,51,29,36,8,15,30,30,14,1,0,32,30,2.3733333333333335,3.1666666666666665,2.866666666666667,C Foy
2007/2008,2008-03-15,2008-03-15,Sunderland,Chelsea,A,26,42,46,17,-8,14,27,29,12,4,1,0,40,7.166666666666667,3.933333333333333,1.4466666666666665,M Dean
2007/2008,2008-03-15,2008-03-15,West Ham,Blackburn,H,31,38,31,35,2,-1,24,23,4,-1,1,26,33,2.3833333333333333,3.2166666666666663,2.8066666666666666,M Atkinson
2007/2008,2008-03-16,2008-03-22,Fulham,Everton,H,26,47,49,24,-11,10,17,30,-9,-2,2,29,35,3.4,3.216666666666667,2.0666666666666664,S Bennett
2007/2008,2008-03-16,2008-03-22,Man City,Tottenham,H,34,53,33,45,6,-8,32,13,22,0,-1,31,37,2.466666666666667,3.183333333333333,2.716666666666667,M Clattenburg
2007/2008,2008-03-16,2008-03-22,Wigan,Bolton,H,26,28,42,42,3,-22,30,6,7,0,-1,24,34,2.183333333333333,3.183333333333333,3.1666666666666665,S Tanner
2007/2008,2008-03-17,2008-03-22,Birmingham,Newcastle,D,33,30,45,56,0,-17,22,8,-1,1,-6,0,27,2.2333333333333334,3.1666666666666665,3.0833333333333335,H Webb
2007/2008,2008-03-19,2008-03-22,Man United,Bolton,H,59,28,15,42,38,-25,49,6,44,-1,-1,41,34,1.17,6.233333333333333,13.666666666666666,A Wiley
2007/2008,2008-03-19,2008-03-22,Tottenham,Chelsea,D,53,49,45,18,24,20,32,32,16,1,2,37,40,3.4,3.183333333333333,2.0833333333333335,M Riley
2007/2008,2008-03-22,2008-03-22,Aston Villa,Sunderland,A,52,26,39,48,8,-23,27,4,11,0,0,30,0,1.5566666666666666,3.6666666666666665,5.8,H Webb
2007/2008,2008-03-22,2008-03-22,Blackburn,Wigan,H,39,26,37,42,4,-16,26,7,9,0,0,33,24,1.7233333333333334,3.4166666666666665,4.633333333333333,M Dean
2007/2008,2008-03-22,2008-03-22,Bolton,Man City,D,28,34,42,33,3,-5,19,14,-3,-2,-1,34,31,2.3566666666666665,3.1666666666666665,2.85,A Marriner
2007/2008,2008-03-22,2008-03-22,Everton,West Ham,D,47,33,24,36,14,-2,32,20,20,2,-2,35,26,1.6900000000000002,3.483333333333333,4.733333333333333,M Halsey
2007/2008,2008-03-22,2008-03-22,Middlesbrough,Derby,H,27,14,44,64,-2,-42,20,3,-2,-1,-2,28,0,1.4466666666666665,3.8833333333333333,7.166666666666667,M Atkinson
2007/2008,2008-03-22,2008-03-22,Newcastle,Fulham,H,30,26,56,49,-13,-23,24,7,1,-2,0,27,29,1.8333333333333333,3.3000000000000003,4.183333333333334,A Wiley
2007/2008,2008-03-22,2008-03-22,Reading,Birmingham,H,35,33,57,45,-4,-15,25,12,-1,1,-1,36,0,2.033333333333333,3.25,3.5,M Riley
2007/2008,2008-03-22,2008-03-22,Tottenham,Portsmouth,H,53,44,45,31,25,8,36,25,19,1,-1,37,32,1.8666666666666665,3.3166666666666664,3.9166666666666665,P Dowd
2007/2008,2008-03-23,2008-03-29,Chelsea,Arsenal,H,53,58,22,22,23,20,36,31,28,1,0,40,38,2.1666666666666665,3.1166666666666667,3.283333333333333,M Clattenburg
2007/2008,2008-03-23,2008-03-29,Man United,Liverpool,H,61,55,15,21,40,22,52,26,47,1,1,41,39,1.9166666666666667,3.233333333333333,3.8666666666666667,S Bennett
2007/2008,2008-03-29,2008-03-29,Birmingham,Man City,H,35,36,48,34,-1,-4,23,15,-1,0,0,0,31,2.3666666666666667,3.1666666666666665,2.85,R Styles
2007/2008,2008-03-29,2008-03-29,Bolton,Arsenal,A,28,58,45,22,0,20,20,34,-3,0,0,34,38,4.816666666666666,3.4666666666666663,1.6900000000000002,C Foy
2007/2008,2008-03-29,2008-03-29,Derby,Fulham,D,14,27,65,51,-30,-24,7,7,-27,-1,-1,0,29,2.766666666666667,3.183333333333333,2.4499999999999997,M Dean
2007/2008,2008-03-29,2008-03-29,Man United,Aston Villa,H,61,52,15,40,47,13,58,30,53,1,-1,41,30,1.31,4.6499999999999995,9.5,M Halsey
2007/2008,2008-03-29,2008-03-29,Portsmouth,Wigan,H,44,28,33,45,12,-17,36,7,20,3,-1,32,24,1.7666666666666666,3.4166666666666665,4.3999999999999995,A Wiley
2007/2008,2008-03-29,2008-03-29,Reading,Blackburn,D,37,42,58,38,-3,-2,28,23,2,2,-1,36,33,2.3666666666666667,3.1333333333333333,2.883333333333333,M Clattenburg
2007/2008,2008-03-29,2008-03-29,Sunderland,West Ham,H,27,34,48,37,-10,-2,27,21,9,-2,0,0,26,2.283333333333333,3.183333333333333,2.9666666666666663,A Marriner
2007/2008,2008-03-30,2008-04-05,Chelsea,Middlesbrough,H,55,28,23,44,24,-12,39,23,28,2,0,40,28,1.2933333333333332,4.733333333333333,10,P Dowd
2007/2008,2008-03-30,2008-04-05,Liverpool,Everton,H,55,48,24,26,38,9,42,30,33,5,-1,39,35,1.74,3.4166666666666665,4.5,H Webb
2007/2008,2008-03-30,2008-04-05,Tottenham,Newcastle,A,60,33,51,57,26,-15,40,9,23,1,0,37,27,1.6199999999999999,3.5,5.333333333333333,S Bennett
2007/2008,2008-04-05,2008-04-05,Arsenal,Liverpool,D,62,55,26,24,27,19,46,26,38,0,-1,38,39,2.1,3.15,3.4,P Dowd
2007/2008,2008-04-05,2008-04-05,Aston Villa,Bolton,H,52,30,44,48,7,-28,27,6,8,-1,-3,30,34,1.6533333333333333,3.466666666666667,5.1000000000000005,M Atkinson
2007/2008,2008-04-05,2008-04-05,Blackburn,Tottenham,D,42,60,38,51,6,-7,29,13,12,1,-2,33,37,2.3333333333333335,3.216666666666667,2.8733333333333335,P Walton
2007/2008,2008-04-05,2008-04-05,Fulham,Sunderland,A,29,29,53,49,-12,-22,20,7,-6,1,1,29,0,2.2333333333333334,3.183333333333333,3.0833333333333335,M Halsey
2007/2008,2008-04-05,2008-04-05,Man City,Chelsea,A,37,55,37,23,7,20,35,33,25,1,0,31,40,4.533333333333334,3.4,1.74,C Foy
2007/2008,2008-04-05,2008-04-05,Newcastle,Reading,H,33,37,57,58,-11,-23,27,7,4,1,-1,27,36,1.7833333333333332,3.366666666666667,4.3,L Probert
2007/2008,2008-04-05,2008-04-05,Wigan,Birmingham,H,28,38,47,49,2,-16,33,12,10,1,-2,24,0,2.0500000000000003,3.1666666666666665,3.5,M Dean
2007/2008,2008-04-06,2008-04-12,Everton,Derby,H,48,16,27,67,13,-43,33,3,20,0,-3,35,0,1.2566666666666666,5.033333333333333,10.666666666666666,A Marriner
2007/2008,2008-04-06,2008-04-12,Middlesbrough,Man United,D,28,68,45,15,-1,26,23,33,1,1,3,28,41,7.5,4.066666666666666,1.4166666666666667,M Riley
2007/2008,2008-04-08,2008-04-12,West Ham,Portsmouth,A,35,46,39,33,-1,6,27,25,7,1,-2,26,32,2.2333333333333334,3.183333333333333,3.0666666666666664,L Probert
2007/2008,2008-04-12,2008-04-12,Birmingham,Everton,D,38,48,51,27,1,8,26,30,2,1,-2,0,35,2.8166666666666664,3.183333333333333,2.4,S Bennett
2007/2008,2008-04-12,2008-04-12,Bolton,West Ham,H,30,35,52,39,-1,-3,20,21,-6,-1,-1,34,26,2.1,3.216666666666667,3.3166666666666664,P Walton
2007/2008,2008-04-12,2008-04-12,Derby,Aston Villa,A,16,56,67,44,-30,9,8,30,-27,0,-2,0,30,5.433333333333334,3.6666666666666665,1.5899999999999999,K Stroud
2007/2008,2008-04-12,2008-04-12,Portsmouth,Newcastle,D,46,40,33,58,14,-9,39,12,23,4,1,32,27,2.016666666666667,3.233333333333333,3.5500000000000003,P Dowd
2007/2008,2008-04-12,2008-04-12,Reading,Fulham,A,37,30,61,56,-3,-24,29,8,2,0,0,36,29,1.8666666666666665,3.2833333333333337,4.043333333333333,C Foy
2007/2008,2008-04-12,2008-04-12,Sunderland,Man City,A,32,37,50,39,-9,-6,30,15,12,1,-1,0,31,2.2333333333333334,3.183333333333333,3.0833333333333335,M Riley
2007/2008,2008-04-12,2008-04-12,Tottenham,Middlesbrough,D,62,28,56,45,23,-13,40,23,20,-1,-1,37,28,1.6866666666666665,3.4333333333333336,4.8999999999999995,M Halsey
2007/2008,2008-04-13,2008-04-19,Liverpool,Blackburn,H,57,43,25,39,39,-2,45,24,36,6,0,39,33,1.4833333333333334,3.783333333333333,6.666666666666667,A Wiley
2007/2008,2008-04-13,2008-04-19,Man United,Arsenal,H,70,63,17,27,54,20,64,37,59,3,1,41,38,1.8266666666666669,3.3166666666666664,4.183333333333334,H Webb
2007/2008,2008-04-14,2008-04-19,Chelsea,Wigan,D,58,30,23,47,27,-19,42,7,31,3,-2,40,24,1.2133333333333332,5.416666666666667,12.666666666666666,A Marriner
2007/2008,2008-04-17,2008-04-19,Everton,Chelsea,A,50,58,28,23,14,23,36,36,23,1,1,35,40,3.5666666666666664,3.233333333333333,2,M Atkinson
2007/2008,2008-04-19,2008-04-19,Arsenal,Reading,H,63,37,27,63,27,-26,47,7,38,0,-2,38,36,1.2766666666666666,5.016666666666667,9.5,P Walton
2007/2008,2008-04-19,2008-04-19,Blackburn,Man United,D,43,70,39,17,6,26,30,34,12,0,0,33,41,5.533333333333334,3.6333333333333333,1.5899999999999999,R Styles
2007/2008,2008-04-19,2008-04-19,Fulham,Liverpool,A,32,57,56,25,-14,20,20,27,-9,-1,0,29,39,3.4166666666666665,3.2833333333333337,2.033333333333333,M Atkinson
2007/2008,2008-04-19,2008-04-19,Middlesbrough,Bolton,A,31,31,48,52,-1,-32,24,6,1,0,-4,28,34,2.0500000000000003,3.25,3.4166666666666665,A Wiley
2007/2008,2008-04-19,2008-04-19,West Ham,Derby,H,35,16,41,74,-3,-50,27,3,4,-1,-4,26,0,1.3533333333333335,4.483333333333333,8,S Tanner
2007/2008,2008-04-19,2008-04-19,Wigan,Tottenham,D,30,63,47,57,4,-10,36,14,13,2,0,24,37,2.59,3.15,2.6166666666666667,L Probert
2007/2008,2008-04-20,2008-04-26,Aston Villa,Birmingham,H,62,39,44,52,11,-18,30,12,11,1,-3,30,0,1.7333333333333334,3.3333333333333335,4.733333333333333,M Clattenburg
2007/2008,2008-04-20,2008-04-26,Man City,Portsmouth,H,39,47,40,33,5,7,35,28,22,-1,1,31,32,2.2399999999999998,3.183333333333333,3.0500000000000003,A Marriner
2007/2008,2008-04-20,2008-04-26,Newcastle,Sunderland,H,40,33,58,52,-5,-20,30,10,7,2,2,27,0,1.7933333333333332,3.3000000000000003,4.366666666666667,M Dean
2007/2008,2008-04-26,2008-04-26,Birmingham,Liverpool,D,39,62,52,26,1,24,27,30,2,0,1,0,39,2.6666666666666665,3.2000000000000006,2.5,P Walton
2007/2008,2008-04-26,2008-04-26,Chelsea,Man United,H,60,73,24,19,28,27,43,35,31,0,0,40,41,2.4166666666666665,3.0833333333333335,2.85,A Wiley
2007/2008,2008-04-26,2008-04-26,Man City,Fulham,A,39,32,40,58,6,-22,38,11,25,-1,1,31,29,1.7766666666666666,3.35,4.433333333333334,M Dean
2007/2008,2008-04-26,2008-04-26,Sunderland,Middlesbrough,H,33,31,52,49,-10,-13,30,24,9,-1,0,0,28,2.2333333333333334,2.9499999999999997,3.3499999999999996,S Bennett
2007/2008,2008-04-26,2008-04-26,Tottenham,Bolton,D,64,32,58,52,23,-31,41,9,20,0,1,37,34,1.8666666666666665,3.366666666666667,3.8666666666666667,M Clattenburg
2007/2008,2008-04-26,2008-04-26,West Ham,Newcastle,D,37,40,42,58,-2,-9,30,13,7,1,0,26,27,2.4166666666666665,3.2166666666666663,2.7566666666666664,U Rennie
2007/2008,2008-04-26,2008-04-26,Wigan,Reading,D,32,37,49,65,4,-28,37,7,13,0,-3,24,36,2.0500000000000003,3.1833333333333336,3.4666666666666663,M Atkinson
2007/2008,2008-04-27,2008-05-03,Everton,Aston Villa,D,50,67,29,45,13,15,36,33,20,-1,1,35,30,2.1166666666666667,3.2166666666666663,3.266666666666667,P Dowd
2007/2008,2008-04-27,2008-05-03,Portsmouth,Blackburn,A,48,45,36,43,15,-4,40,24,23,0,-1,32,33,2.1,3.183333333333333,3.35,M Riley
2007/2008,2008-04-28,2008-05-03,Derby,Arsenal,A,17,66,76,29,-37,21,8,37,-30,-1,-1,0,38,10.833333333333334,5.1000000000000005,1.25,A Marriner
2007/2008,2008-05-03,2008-05-03,Aston Villa,Wigan,A,67,32,45,49,15,-19,33,8,14,2,0,30,24,1.5266666666666666,3.6,6.183333333333334,R Styles
2007/2008,2008-05-03,2008-05-03,Blackburn,Derby,H,45,17,43,76,4,-51,31,3,12,0,-5,33,0,1.25,5.1000000000000005,10.833333333333334,U Rennie
