,Season,Date,Date_interval,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTGD,ATGD,HTP,ATP,PtDiff,HTGSCum,ATGSCum,HTGCCum,ATGCCum,HTGDCum,ATGDCum,HTPCum,ATPCum,PtDiffCum,HStreak,AStreak,oddsH,oddsD,oddsA
3593,2014/2015,2014-12-26,2014-12-27,Everton,Stoke,0,1,A,0,1,1,2,-1,-1,0,3,-3,27.0,18.0,27.0,21.0,-1.0,1.0,12.0,13.0,3.0,1,0,1.8033333333333335,3.5,4.61
3594,2014/2015,2014-12-26,2014-12-27,Leicester,Tottenham,1,2,A,1,2,2,1,-1,1,0,3,-3,15.0,22.0,29.0,23.0,-5.0,-1.0,7.0,14.0,-6.0,-2,1,3.6666666666666665,3.4499999999999997,2.0166666666666666
3595,2014/2015,2014-12-26,2014-12-27,Man United,Newcastle,3,1,H,3,1,1,4,2,-3,3,0,3,30.0,18.0,18.0,22.0,10.0,-7.0,22.0,10.0,18.0,4,-1,1.3833333333333335,4.766666666666667,8.033333333333333
3596,2014/2015,2014-12-26,2014-12-27,Sunderland,Hull,1,3,A,2,3,3,1,-1,2,0,3,-3,14.0,15.0,24.0,24.0,-4.0,-7.0,9.0,7.0,-7.0,0,-1,2.033333333333333,3.2999999999999994,3.85
3597,2014/2015,2014-12-26,2014-12-27,Swansea,Aston Villa,1,0,H,1,0,0,1,1,-1,3,0,3,22.0,11.0,19.0,21.0,7.0,-6.0,17.0,11.0,9.0,-1,-1,1.76,3.5500000000000003,4.833333333333333
3598,2014/2015,2014-12-26,2014-12-27,West Brom,Man City,1,3,A,1,3,3,1,-2,2,0,3,-3,17.0,36.0,23.0,14.0,-2.0,21.0,11.0,26.0,-5.0,1,3,6.333333333333333,4.233333333333333,1.5033333333333332
3599,2014/2015,2014-12-28,2015-01-03,Aston Villa,Sunderland,0,0,D,0,2,0,3,0,-1,2,1,1,11.0,16.0,22.0,27.0,-5.0,-11.0,9.0,10.0,-3.0,0,1,2.3333333333333335,3.1666666666666665,3.1999999999999997
3600,2014/2015,2014-12-28,2015-01-03,Hull,Leicester,0,1,A,2,3,1,2,1,1,3,4,-1,18.0,16.0,25.0,31.0,-6.0,-11.0,6.0,3.0,-12.0,-1,-7,2.2333333333333334,3.2833333333333337,3.266666666666667
3601,2014/2015,2014-12-28,2015-01-03,Man City,Burnley,2,2,D,5,5,4,5,1,0,4,2,2,39.0,12.0,15.0,27.0,19.0,-18.0,22.0,6.0,17.0,5,-2,1.1766666666666665,7.0,16.166666666666668
3602,2014/2015,2014-12-28,2015-01-03,Newcastle,Everton,3,2,H,6,2,5,5,1,-3,4,0,4,19.0,27.0,26.0,28.0,0.0,-3.0,14.0,9.0,6.0,-1,-3,2.8166666666666664,3.3333333333333335,2.533333333333333
3603,2014/2015,2014-12-28,2015-01-03,QPR,Crystal Palace,0,0,D,1,0,1,0,0,0,2,2,0,21.0,20.0,34.0,30.0,-8.0,-5.0,17.0,7.0,9.0,3,-1,2.36,3.3333333333333335,3.0
3604,2014/2015,2014-12-28,2015-01-03,Southampton,Chelsea,1,1,D,3,4,1,6,2,-2,4,1,3,31.0,40.0,14.0,13.0,12.0,19.0,19.0,18.0,9.0,1,1,4.616666666666666,3.6166666666666667,1.8033333333333335
3605,2014/2015,2014-12-28,2015-01-03,Stoke,West Brom,2,0,H,3,1,1,3,2,-2,4,1,3,19.0,18.0,23.0,26.0,-5.0,-2.0,10.0,8.0,-4.0,-1,-1,1.9066666666666665,3.5500000000000003,4.0
3606,2014/2015,2014-12-28,2015-01-03,Tottenham,Man United,0,0,D,5,1,3,1,2,0,4,2,2,24.0,33.0,24.0,19.0,-3.0,4.0,17.0,12.0,4.0,1,0,3.15,3.4333333333333336,2.283333333333333
3607,2014/2015,2014-12-28,2015-01-03,West Ham,Arsenal,1,2,A,2,2,3,3,-1,-1,1,3,-2,29.0,32.0,21.0,22.0,7.0,4.0,19.0,12.0,12.0,3,0,3.2999999999999994,3.4,2.1666666666666665
3608,2014/2015,2014-12-29,2015-01-03,Liverpool,Swansea,4,1,H,6,2,3,5,3,-3,4,1,3,22.0,23.0,24.0,19.0,3.0,-3.0,13.0,8.0,3.0,0,1,1.6900000000000002,3.85,5.166666666666667
3609,2014/2015,2015-01-01,2015-01-03,Aston Villa,Crystal Palace,0,0,D,0,0,0,0,0,0,2,2,0,11.0,20.0,22.0,30.0,-5.0,-5.0,11.0,9.0,-2.0,0,-1,2.4,3.1999999999999997,3.0499999999999994
3610,2014/2015,2015-01-01,2015-01-03,Hull,Everton,2,0,H,2,2,1,5,1,-3,3,0,3,18.0,27.0,25.0,28.0,-5.0,-6.0,9.0,9.0,-13.0,-1,-3,3.1,3.3333333333333335,2.3
3611,2014/2015,2015-01-01,2015-01-03,Liverpool,Leicester,2,2,D,6,3,3,2,3,1,4,4,0,22.0,16.0,24.0,31.0,6.0,-10.0,17.0,7.0,6.0,0,-7,1.3999999999999997,4.8,8.016666666666667
3612,2014/2015,2015-01-01,2015-01-03,Man City,Sunderland,3,2,H,5,2,4,3,1,-1,4,1,3,39.0,16.0,15.0,27.0,20.0,-12.0,26.0,11.0,19.0,5,1,1.24,6.166666666666667,11.766666666666666
3613,2014/2015,2015-01-01,2015-01-03,Newcastle,Burnley,3,3,D,6,5,5,5,1,0,4,2,2,19.0,12.0,26.0,27.0,1.0,-18.0,18.0,8.0,10.0,-1,-2,1.8099999999999998,3.5833333333333335,4.426666666666667
3614,2014/2015,2015-01-01,2015-01-03,QPR,Swansea,1,1,D,1,2,1,5,0,-3,2,1,1,21.0,23.0,34.0,19.0,-8.0,-6.0,19.0,9.0,9.0,3,1,2.8000000000000003,3.2999999999999994,2.5166666666666666
3615,2014/2015,2015-01-01,2015-01-03,Southampton,Arsenal,2,0,H,3,2,1,3,2,-1,4,3,1,31.0,32.0,14.0,22.0,14.0,3.0,23.0,15.0,12.0,1,0,2.8166666666666664,3.2999999999999994,2.566666666666667
3616,2014/2015,2015-01-01,2015-01-03,Stoke,Man United,1,1,D,3,1,1,1,2,0,4,2,2,19.0,33.0,23.0,19.0,-3.0,4.0,14.0,14.0,-1.0,-1,0,3.9666666666666663,3.4166666666666665,1.9833333333333334
3617,2014/2015,2015-01-01,2015-01-03,Tottenham,Chelsea,5,3,H,5,4,3,6,2,-2,4,1,3,24.0,40.0,24.0,13.0,-1.0,17.0,21.0,19.0,6.0,1,1,4.416666666666667,3.6,1.8166666666666667
3618,2014/2015,2015-01-01,2015-01-03,West Ham,West Brom,1,1,D,2,1,3,3,-1,-2,1,1,0,29.0,18.0,21.0,26.0,6.0,-4.0,20.0,9.0,10.0,3,-1,1.8333333333333333,3.6,4.233333333333333
3619,2014/2015,2015-01-10,2015-01-10,Burnley,QPR,2,1,H,2,1,1,2,1,-1,3,0,3,17.0,22.0,32.0,35.0,-11.0,-12.0,10.0,0.0,-7.0,-1,-10,2.2,3.2833333333333337,3.35
3620,2014/2015,2015-01-10,2015-01-10,Chelsea,Newcastle,2,0,H,2,0,0,2,2,-2,3,0,3,44.0,25.0,19.0,31.0,22.0,-10.0,27.0,10.0,27.0,9,-2,1.2066666666666668,6.333333333333333,14.5
3621,2014/2015,2015-01-10,2015-01-10,Crystal Palace,Tottenham,2,1,H,2,1,1,2,1,-1,3,0,3,20.0,29.0,30.0,27.0,-4.0,0.0,8.0,17.0,-9.0,-1,2,3.4,3.3666666666666667,2.1999999999999997
3622,2014/2015,2015-01-10,2015-01-10,Everton,Man City,1,1,D,1,1,1,1,0,0,1,1,0,29.0,44.0,33.0,19.0,-2.0,23.0,12.0,29.0,0.0,-1,4,4.1000000000000005,3.5333333333333337,1.8833333333333335
3623,2014/2015,2015-01-10,2015-01-10,Leicester,Aston Villa,1,0,H,1,0,0,1,1,-1,3,0,3,19.0,11.0,33.0,22.0,-6.0,-7.0,7.0,11.0,-9.0,-3,-2,2.2333333333333334,3.2999999999999994,3.266666666666667
3624,2014/2015,2015-01-10,2015-01-10,Sunderland,Liverpool,0,1,A,0,1,1,0,-1,1,0,3,-3,18.0,28.0,30.0,27.0,-5.0,-2.0,9.0,12.0,-10.0,-1,1,4.1000000000000005,3.516666666666667,1.89
3625,2014/2015,2015-01-10,2015-01-10,Swansea,West Ham,1,1,D,1,1,1,1,0,0,1,1,0,25.0,31.0,24.0,24.0,8.0,5.0,20.0,12.0,12.0,1,-1,2.2333333333333334,3.3000000000000003,3.266666666666667
3626,2014/2015,2015-01-10,2015-01-10,West Brom,Hull,1,0,H,1,0,0,1,1,-1,3,0,3,19.0,20.0,29.0,26.0,-4.0,-5.0,11.0,10.0,-8.0,-1,1,2.033333333333333,3.3666666666666667,3.766666666666667
3627,2014/2015,2015-01-11,2015-01-17,Arsenal,Stoke,3,0,H,3,1,0,3,3,-2,3,3,0,34.0,22.0,25.0,24.0,7.0,0.0,18.0,16.0,12.0,3,1,1.4566666666666668,4.416666666666667,7.5
3628,2014/2015,2015-01-11,2015-01-17,Man United,Southampton,0,1,A,2,3,1,1,1,2,0,6,-6,34.0,34.0,20.0,15.0,12.0,-2.0,25.0,13.0,21.0,5,1,1.8,3.716666666666667,4.566666666666666
3629,2014/2015,2015-01-17,2015-01-17,Aston Villa,Liverpool,0,2,A,0,2,2,0,-2,2,0,3,-3,11.0,29.0,23.0,27.0,-5.0,-1.0,13.0,15.0,-2.0,0,2,4.1000000000000005,3.483333333333333,1.9066666666666665
3630,2014/2015,2015-01-17,2015-01-17,Burnley,Crystal Palace,2,3,A,2,3,3,2,-1,1,0,3,-3,19.0,22.0,33.0,31.0,-10.0,-5.0,13.0,11.0,-4.0,1,0,2.5,3.233333333333333,2.9499999999999997
3631,2014/2015,2015-01-17,2015-01-17,Leicester,Stoke,0,1,A,0,1,1,3,-1,-2,0,3,-3,20.0,22.0,33.0,24.0,-5.0,-2.0,10.0,19.0,-6.0,1,1,2.5833333333333335,3.25,2.766666666666667
3632,2014/2015,2015-01-17,2015-01-17,Newcastle,Southampton,1,2,A,1,3,2,1,-1,2,0,6,-6,25.0,34.0,33.0,15.0,2.0,0.0,22.0,19.0,12.0,0,1,3.133333333333333,3.25,2.3266666666666667
3633,2014/2015,2015-01-17,2015-01-17,QPR,Man United,0,2,A,0,2,2,1,-2,1,0,3,-3,23.0,34.0,37.0,20.0,-8.0,4.0,21.0,16.0,10.0,0,0,5.25,4.033333333333333,1.6233333333333333
3634,2014/2015,2015-01-17,2015-01-17,Swansea,Chelsea,0,5,A,0,5,5,0,-5,5,0,3,-3,26.0,46.0,25.0,19.0,8.0,15.0,21.0,20.0,12.0,0,-1,6.2,4.0,1.55
3635,2014/2015,2015-01-17,2015-01-17,Tottenham,Sunderland,2,1,H,2,1,1,2,1,-1,3,0,3,30.0,18.0,29.0,31.0,1.0,-13.0,25.0,12.0,9.0,1,-1,1.5966666666666667,4.0,5.533333333333334
3636,2014/2015,2015-01-18,2015-01-24,Man City,Arsenal,0,2,A,0,2,2,0,-2,2,0,3,-3,45.0,37.0,20.0,25.0,21.0,2.0,30.0,18.0,22.0,1,-1,1.8,3.733333333333333,4.266666666666667
3637,2014/2015,2015-01-18,2015-01-24,West Ham,Hull,3,0,H,3,0,0,3,3,-3,3,0,3,32.0,20.0,25.0,27.0,5.0,-6.0,21.0,10.0,10.0,0,-1,1.75,3.5833333333333335,4.833333333333333
3638,2014/2015,2015-01-19,2015-01-24,Everton,West Brom,0,0,D,0,0,0,0,0,0,1,1,0,30.0,20.0,34.0,29.0,-2.0,-6.0,13.0,10.0,0.0,0,0,1.8333333333333333,3.5,4.383333333333333
3639,2014/2015,2015-01-31,2015-01-31,Chelsea,Man City,1,1,D,1,1,1,1,0,0,1,1,0,51.0,45.0,19.0,22.0,24.0,23.0,30.0,30.0,30.0,10,0,2.0666666666666664,3.4500000000000006,3.633333333333333
3640,2014/2015,2015-01-31,2015-01-31,Crystal Palace,Everton,0,1,A,0,1,1,0,-1,1,0,3,-3,25.0,30.0,33.0,34.0,-3.0,-9.0,11.0,9.0,-6.0,1,-5,2.733333333333333,3.2000000000000006,2.6999999999999997
3641,2014/2015,2015-01-31,2015-01-31,Hull,Newcastle,0,3,A,0,3,3,0,-3,3,0,3,-3,20.0,26.0,30.0,35.0,-4.0,-12.0,12.0,10.0,-10.0,1,-3,2.6333333333333333,3.216666666666667,2.81
3642,2014/2015,2015-01-31,2015-01-31,Liverpool,West Ham,2,0,H,2,0,0,2,2,-2,3,0,3,31.0,35.0,27.0,25.0,9.0,5.0,21.0,13.0,6.0,0,0,1.656666666666667,3.8333333333333335,5.216666666666667
3643,2014/2015,2015-01-31,2015-01-31,Man United,Leicester,3,1,H,3,1,1,3,2,-2,3,0,3,36.0,20.0,21.0,34.0,13.0,-9.0,25.0,11.0,15.0,-1,0,1.34,5.166666666666667,8.666666666666666
3644,2014/2015,2015-01-31,2015-01-31,Stoke,QPR,3,1,H,3,1,1,3,2,-2,3,0,3,23.0,23.0,27.0,39.0,-1.0,-13.0,18.0,0.0,1.0,0,-11,1.6666666666666667,3.8000000000000003,5.2
3645,2014/2015,2015-01-31,2015-01-31,Sunderland,Burnley,2,0,H,2,0,0,2,2,-2,3,0,3,19.0,21.0,33.0,36.0,-6.0,-18.0,9.0,10.0,-13.0,-2,0,2.1999999999999997,3.233333333333333,3.4000000000000004
3646,2014/2015,2015-01-31,2015-01-31,West Brom,Tottenham,0,3,A,0,3,3,0,-3,3,0,3,-3,20.0,32.0,29.0,30.0,-3.0,-1.0,14.0,17.0,-5.0,1,-1,2.8000000000000003,3.2000000000000006,2.5833333333333335
3647,2014/2015,2015-02-01,2015-02-07,Arsenal,Aston Villa,5,0,H,6,1,2,7,4,-6,3,0,3,39.0,11.0,25.0,25.0,10.0,-8.0,21.0,11.0,12.0,4,-3,1.2666666666666668,5.8999999999999995,12.0
3648,2014/2015,2015-02-01,2015-02-07,Southampton,Swansea,0,1,A,1,2,1,1,0,1,0,3,-3,37.0,26.0,16.0,30.0,16.0,-9.0,27.0,10.0,13.0,1,0,1.6233333333333333,3.8333333333333335,5.866666666666667
3649,2014/2015,2015-02-07,2015-02-07,Aston Villa,Chelsea,1,2,A,1,2,7,1,-6,1,0,3,-3,11.0,52.0,25.0,20.0,-7.0,20.0,13.0,23.0,-5.0,-1,1,8.866666666666667,4.816666666666666,1.3566666666666667
3650,2014/2015,2015-02-07,2015-02-07,Everton,Liverpool,0,0,D,0,0,0,0,0,0,1,1,0,31.0,33.0,34.0,27.0,-2.0,1.0,14.0,18.0,0.0,0,3,3.233333333333333,3.3666666666666667,2.2666666666666666
3651,2014/2015,2015-02-07,2015-02-07,Leicester,Crystal Palace,0,1,A,0,1,1,0,-1,1,0,3,-3,21.0,25.0,37.0,34.0,-6.0,-4.0,10.0,14.0,-9.0,-1,1,2.3666666666666667,3.283333333333333,3.016666666666667
3652,2014/2015,2015-02-07,2015-02-07,Man City,Hull,1,1,D,1,1,1,1,0,0,1,1,0,46.0,20.0,23.0,33.0,19.0,-9.0,30.0,10.0,19.0,-1,-2,1.1900000000000002,6.766666666666667,15.166666666666666
3653,2014/2015,2015-02-07,2015-02-07,QPR,Southampton,0,1,A,0,1,1,1,-1,0,0,3,-3,24.0,37.0,42.0,16.0,-10.0,2.0,21.0,25.0,7.0,-1,3,4.316666666666666,3.483333333333333,1.8500000000000003
3654,2014/2015,2015-02-07,2015-02-07,Swansea,Sunderland,1,1,D,2,1,1,1,1,0,1,1,0,26.0,21.0,30.0,33.0,3.0,-14.0,21.0,12.0,9.0,-1,-2,1.903333333333333,3.4500000000000006,4.133333333333333
3655,2014/2015,2015-02-07,2015-02-07,Tottenham,Arsenal,2,1,H,2,6,1,2,1,4,3,0,3,35.0,39.0,30.0,25.0,2.0,4.0,28.0,21.0,12.0,2,1,3.15,3.3333333333333335,2.2666666666666666
3656,2014/2015,2015-02-08,2015-02-14,Burnley,West Brom,2,2,D,3,4,5,2,-2,2,1,1,0,21.0,20.0,38.0,32.0,-11.0,-6.0,13.0,11.0,-7.0,-1,0,2.566666666666667,3.25,2.783333333333333
3657,2014/2015,2015-02-08,2015-02-14,Newcastle,Stoke,1,1,D,2,2,2,5,0,-3,1,1,0,29.0,26.0,35.0,28.0,1.0,-4.0,22.0,22.0,6.0,-1,1,2.3,3.2999999999999994,3.1333333333333333
3658,2014/2015,2015-02-08,2015-02-14,West Ham,Man United,1,1,D,1,4,1,2,0,2,1,1,0,35.0,39.0,27.0,22.0,8.0,5.0,24.0,19.0,13.0,1,1,3.9166666666666665,3.4333333333333336,1.95
3659,2014/2015,2015-02-10,2015-02-14,Arsenal,Leicester,2,1,H,2,1,1,2,1,-1,3,0,3,45.0,21.0,27.0,38.0,14.0,-11.0,24.0,11.0,15.0,5,-1,1.2933333333333332,5.5,10.833333333333334
3660,2014/2015,2015-02-10,2015-02-14,Hull,Aston Villa,2,0,H,2,0,0,2,2,-2,3,0,3,21.0,12.0,34.0,32.0,-7.0,-14.0,12.0,11.0,-13.0,-1,-4,2.3266666666666667,3.1333333333333333,3.3333333333333335
3661,2014/2015,2015-02-10,2015-02-14,Liverpool,Tottenham,3,2,H,3,2,2,3,1,-1,3,0,3,33.0,37.0,27.0,31.0,11.0,2.0,24.0,20.0,9.0,1,1,1.9066666666666665,3.6666666666666665,4.0
3662,2014/2015,2015-02-10,2015-02-14,Sunderland,QPR,0,2,A,0,2,2,0,-2,2,0,3,-3,22.0,24.0,34.0,43.0,-4.0,-15.0,12.0,0.0,-10.0,1,-12,1.9066666666666665,3.516666666666667,4.183333333333334
3663,2014/2015,2015-02-11,2015-02-14,Chelsea,Everton,1,0,H,1,0,0,1,1,-1,3,0,3,54.0,31.0,21.0,34.0,24.0,-8.0,31.0,12.0,30.0,0,1,1.33,5.1000000000000005,9.183333333333334
3664,2014/2015,2015-02-11,2015-02-14,Crystal Palace,Newcastle,1,1,D,1,2,1,2,0,0,1,1,0,26.0,29.0,34.0,35.0,-4.0,-9.0,11.0,13.0,-9.0,-1,1,2.36,3.233333333333333,3.0666666666666664
3665,2014/2015,2015-02-11,2015-02-14,Man United,Burnley,3,1,H,4,3,2,5,2,-2,3,0,3,39.0,21.0,22.0,38.0,15.0,-20.0,28.0,10.0,18.0,1,-1,1.2866666666666666,5.6499999999999995,10.0
3666,2014/2015,2015-02-11,2015-02-14,Southampton,West Ham,0,0,D,0,1,0,1,0,0,1,1,0,38.0,35.0,17.0,27.0,16.0,3.0,27.0,13.0,10.0,-1,-1,1.7166666666666668,3.733333333333333,4.816666666666666
3667,2014/2015,2015-02-11,2015-02-14,Stoke,Man City,1,4,A,2,4,5,1,-3,3,0,3,-3,26.0,47.0,28.0,24.0,1.0,23.0,21.0,31.0,4.0,1,0,5.1499999999999995,3.6666666666666665,1.7
3668,2014/2015,2015-02-11,2015-02-14,West Brom,Swansea,2,0,H,4,0,2,2,2,-2,3,0,3,20.0,28.0,32.0,31.0,-6.0,-8.0,14.0,13.0,-8.0,-1,1,2.5,3.1833333333333336,2.9166666666666665
3669,2014/2015,2015-02-21,2015-02-21,Aston Villa,Stoke,1,2,A,1,2,2,1,-1,1,0,3,-3,12.0,28.0,34.0,33.0,-13.0,-7.0,13.0,23.0,-8.0,-2,0,2.65,3.1333333333333333,2.766666666666667
3670,2014/2015,2015-02-21,2015-02-21,Chelsea,Burnley,1,1,D,1,1,1,1,0,0,1,1,0,55.0,24.0,21.0,43.0,25.0,-22.0,34.0,10.0,33.0,1,-2,1.2,6.516666666666667,14.166666666666666
3671,2014/2015,2015-02-21,2015-02-21,Crystal Palace,Arsenal,1,2,A,1,2,2,1,-1,1,0,3,-3,27.0,47.0,35.0,28.0,-4.0,8.0,12.0,21.0,-9.0,0,-1,4.3500000000000005,3.6166666666666667,1.82
3672,2014/2015,2015-02-21,2015-02-21,Hull,QPR,2,1,H,2,1,1,2,1,-1,3,0,3,23.0,26.0,34.0,43.0,-5.0,-13.0,15.0,3.0,-10.0,1,1,2.0666666666666664,3.25,3.733333333333334
3673,2014/2015,2015-02-21,2015-02-21,Man City,Newcastle,5,0,H,5,0,0,5,5,-5,3,0,3,51.0,31.0,25.0,37.0,19.0,-9.0,31.0,14.0,19.0,0,0,1.3,5.416666666666667,9.666666666666666
3674,2014/2015,2015-02-21,2015-02-21,Sunderland,West Brom,0,0,D,0,0,0,0,0,0,1,1,0,22.0,24.0,36.0,34.0,-6.0,-4.0,12.0,12.0,-13.0,-1,0,2.6,3.1,2.866666666666667
3675,2014/2015,2015-02-21,2015-02-21,Swansea,Man United,2,1,H,2,1,1,2,1,-1,3,0,3,28.0,43.0,33.0,24.0,4.0,7.0,22.0,20.0,9.0,0,0,3.8000000000000003,3.4,2.0
3676,2014/2015,2015-02-22,2015-02-28,Everton,Leicester,2,2,D,2,2,2,2,0,0,1,1,0,31.0,22.0,35.0,40.0,-2.0,-12.0,15.0,11.0,0.0,0,-2,1.7866666666666668,3.5666666666666664,4.633333333333333
3677,2014/2015,2015-02-22,2015-02-28,Southampton,Liverpool,0,2,A,0,2,3,0,-3,2,0,3,-3,38.0,36.0,17.0,29.0,16.0,1.0,28.0,19.0,10.0,0,0,2.61,3.25,2.716666666666667
3678,2014/2015,2015-02-22,2015-02-28,Tottenham,West Ham,2,2,D,2,3,2,5,0,-2,1,1,0,39.0,36.0,34.0,28.0,3.0,3.0,31.0,14.0,15.0,3,0,1.7933333333333332,3.6333333333333333,4.416666666666667
3679,2014/2015,2015-02-28,2015-02-28,Burnley,Swansea,0,1,A,0,1,1,0,-1,1,0,3,-3,25.0,30.0,44.0,34.0,-13.0,-10.0,14.0,13.0,-7.0,0,-1,2.61,3.25,2.8000000000000003
3680,2014/2015,2015-02-28,2015-02-28,Man United,Sunderland,2,0,H,2,0,0,2,2,-2,3,0,3,44.0,22.0,26.0,36.0,17.0,-14.0,31.0,13.0,21.0,2,0,1.3566666666666667,5.016666666666667,8.950000000000001
3681,2014/2015,2015-02-28,2015-02-28,Newcastle,Aston Villa,1,0,H,1,0,0,1,1,-1,3,0,3,31.0,13.0,42.0,36.0,1.0,-16.0,23.0,11.0,6.0,0,-5,1.95,3.4500000000000006,4.1000000000000005
3682,2014/2015,2015-02-28,2015-02-28,Stoke,Hull,1,0,H,1,0,0,1,1,-1,3,0,3,30.0,25.0,34.0,35.0,-2.0,-9.0,21.0,11.0,1.0,-1,0,1.92,3.4500000000000006,4.116666666666667
3683,2014/2015,2015-02-28,2015-02-28,West Brom,Southampton,1,0,H,1,0,0,3,1,-3,3,0,3,24.0,38.0,34.0,17.0,-4.0,2.0,17.0,28.0,-5.0,1,4,3.2833333333333337,3.2000000000000006,2.3266666666666667
3684,2014/2015,2015-02-28,2015-02-28,West Ham,Crystal Palace,1,3,A,3,3,5,1,-2,2,0,3,-3,36.0,28.0,28.0,37.0,8.0,-3.0,25.0,17.0,13.0,0,2,2.1333333333333333,3.3666666666666667,3.516666666666667
3685,2014/2015,2015-03-01,2015-03-07,Arsenal,Everton,2,0,H,4,0,1,4,3,-4,3,0,3,49.0,33.0,29.0,37.0,15.0,-9.0,27.0,12.0,18.0,6,-1,1.5633333333333335,4.233333333333333,5.833333333333333
3686,2014/2015,2015-03-01,2015-03-07,Liverpool,Man City,2,1,H,4,3,1,2,3,1,6,0,6,38.0,56.0,29.0,25.0,12.0,26.0,27.0,34.0,12.0,2,1,2.9499999999999997,3.4333333333333336,2.393333333333333
3687,2014/2015,2015-03-03,2015-03-07,Aston Villa,West Brom,2,1,H,2,1,1,2,1,-1,3,0,3,13.0,25.0,37.0,34.0,-14.0,-4.0,13.0,13.0,-11.0,-3,0,2.76,3.1,2.793333333333333
3688,2014/2015,2015-03-03,2015-03-07,Hull,Sunderland,1,1,D,1,1,1,1,0,0,1,1,0,25.0,22.0,36.0,38.0,-4.0,-16.0,18.0,13.0,-7.0,2,-1,2.1666666666666665,3.1999999999999997,3.65
3689,2014/2015,2015-03-03,2015-03-07,Southampton,Crystal Palace,1,0,H,1,0,0,1,1,-1,3,0,3,38.0,31.0,20.0,38.0,13.0,-1.0,28.0,20.0,7.0,-1,3,1.7,3.6666666666666665,5.1499999999999995
3690,2014/2015,2015-03-04,2015-03-07,Liverpool,Burnley,2,0,H,4,0,1,2,3,-2,6,0,6,38.0,25.0,29.0,45.0,15.0,-22.0,33.0,11.0,18.0,2,0,1.3566666666666667,5.016666666666667,8.950000000000001
3691,2014/2015,2015-03-04,2015-03-07,Man City,Leicester,2,0,H,3,0,2,2,1,-2,3,0,3,56.0,24.0,25.0,42.0,24.0,-12.0,34.0,12.0,22.0,1,0,1.25,6.333333333333333,11.6
3692,2014/2015,2015-03-04,2015-03-07,Newcastle,Man United,0,1,A,0,1,1,0,-1,1,0,3,-3,32.0,46.0,42.0,26.0,2.0,6.0,26.0,20.0,9.0,1,-1,4.0,3.4500000000000006,1.9666666666666668
3693,2014/2015,2015-03-04,2015-03-07,QPR,Arsenal,1,2,A,2,4,4,1,-2,3,0,3,-3,27.0,49.0,45.0,29.0,-11.0,9.0,21.0,24.0,4.0,-2,1,6.2,4.1866666666666665,1.5433333333333332
3694,2014/2015,2015-03-04,2015-03-07,Stoke,Everton,2,0,H,2,0,0,4,2,-4,3,0,3,31.0,33.0,34.0,37.0,-1.0,-13.0,24.0,12.0,4.0,1,-1,2.5,3.233333333333333,2.8833333333333333
3695,2014/2015,2015-03-04,2015-03-07,Tottenham,Swansea,3,2,H,5,2,3,3,2,-1,3,0,3,41.0,31.0,36.0,34.0,3.0,-9.0,32.0,16.0,15.0,0,1,1.7333333333333334,3.6333333333333333,4.8999999999999995
3696,2014/2015,2015-03-04,2015-03-07,West Ham,Chelsea,0,1,A,0,1,1,0,-1,1,0,3,-3,39.0,56.0,33.0,22.0,6.0,21.0,25.0,26.0,10.0,-1,2,5.7,3.9,1.6300000000000001
3697,2014/2015,2015-03-07,2015-03-07,QPR,Tottenham,1,2,A,2,5,4,3,-2,2,0,3,-3,27.0,41.0,45.0,36.0,-13.0,1.0,21.0,20.0,1.0,-2,-1,4.416666666666667,3.7166666666666663,1.8166666666666667
3698,2014/2015,2015-03-14,2015-03-14,Arsenal,West Ham,3,0,H,3,0,0,3,3,-3,3,0,3,53.0,39.0,30.0,34.0,18.0,1.0,30.0,15.0,21.0,7,0,1.3999999999999997,4.633333333333334,7.933333333333334
3699,2014/2015,2015-03-14,2015-03-14,Burnley,Man City,1,0,H,1,0,0,1,1,-1,3,0,3,25.0,59.0,47.0,27.0,-14.0,27.0,14.0,34.0,-10.0,-1,-1,7.0,4.5,1.4433333333333334
3700,2014/2015,2015-03-14,2015-03-14,Crystal Palace,QPR,3,1,H,3,1,1,3,2,-2,3,0,3,31.0,29.0,39.0,49.0,-5.0,-14.0,12.0,3.0,-12.0,-1,-1,1.8366666666666667,3.6,4.283333333333333
3701,2014/2015,2015-03-14,2015-03-14,Leicester,Hull,0,0,D,0,0,0,0,0,0,1,1,0,24.0,26.0,44.0,37.0,-7.0,-10.0,10.0,11.0,-12.0,-2,-1,2.1666666666666665,3.283333333333333,3.4333333333333336
3702,2014/2015,2015-03-14,2015-03-14,Sunderland,Aston Villa,0,4,A,0,4,4,0,-4,4,0,3,-3,23.0,15.0,39.0,38.0,-6.0,-17.0,13.0,11.0,-13.0,0,-6,2.3266666666666667,3.1166666666666667,3.266666666666667
3703,2014/2015,2015-03-14,2015-03-14,West Brom,Stoke,1,0,H,1,0,0,1,1,-1,3,0,3,26.0,33.0,36.0,34.0,-3.0,-6.0,20.0,26.0,-2.0,2,1,2.3433333333333333,3.15,3.1999999999999997
3704,2014/2015,2015-03-15,2015-03-21,Chelsea,Southampton,1,1,D,1,3,1,1,0,2,1,1,0,57.0,39.0,22.0,20.0,25.0,-1.0,35.0,28.0,33.0,0,-1,1.58,3.966666666666667,6.2
